source_codes,manufacturer,model_name,source_type_codes,source
30119,GE,CF6-80C2L1F,5,faa/faa_registry/ENGINE.txt
30071,GE,CF6-80E1A1,5,faa/faa_registry/ENGINE.txt
30072,GE,CF6-80E1A2,5,faa/faa_registry/ENGINE.txt
30074,GE,CF6-80E1A3,5,faa/faa_registry/ENGINE.txt
30073,GE,CF6-80E1A4,5,faa/faa_registry/ENGINE.txt
30075,GE,CF6-80E1A4/B,5,faa/faa_registry/ENGINE.txt
30010,GE,CF700 SERIES,5,faa/faa_registry/ENGINE.txt
30026,GE,CF700-2C,5,faa/faa_registry/ENGINE.txt
30027,GE,CF700-2D,5,faa/faa_registry/ENGINE.txt
30028,GE,CF700-2D-2,5,faa/faa_registry/ENGINE.txt
30016,GE,CFM56 SERIES,5,faa/faa_registry/ENGINE.txt
30034,GE,CJ-610-4,4,faa/faa_registry/ENGINE.txt
30035,GE,CJ-610-8A,4,faa/faa_registry/ENGINE.txt
30120,GE,CJ610-1,4,faa/faa_registry/ENGINE.txt
30121,GE,CJ610-5,4,faa/faa_registry/ENGINE.txt
30013,GE,CJ610-5&6,4,faa/faa_registry/ENGINE.txt
30122,GE,CJ610-6,4,faa/faa_registry/ENGINE.txt
30123,GE,CJ610-8,4,faa/faa_registry/ENGINE.txt
30014,GE,CJ610-8&9,4,faa/faa_registry/ENGINE.txt
30124,GE,CJ610-9,4,faa/faa_registry/ENGINE.txt
30006,GE,CJ610-SER,4,faa/faa_registry/ENGINE.txt
30005,GE,CJ805-23,4,faa/faa_registry/ENGINE.txt
30039,GE,CJ805-23B,4,faa/faa_registry/ENGINE.txt
30041,GE,CJ805-23C,4,faa/faa_registry/ENGINE.txt
30004,GE,CJ805-3,4,faa/faa_registry/ENGINE.txt
30037,GE,CJ805-3A,4,faa/faa_registry/ENGINE.txt
30038,GE,CJ805-3B,4,faa/faa_registry/ENGINE.txt
30001,GE,CT58,3,faa/faa_registry/ENGINE.txt
30011,GE,CT58 SERIES,3,faa/faa_registry/ENGINE.txt
30125,GE,CT58-100-2,3,faa/faa_registry/ENGINE.txt
30126,GE,CT58-110-1,3,faa/faa_registry/ENGINE.txt
30127,GE,CT58-110-2,3,faa/faa_registry/ENGINE.txt
30128,GE,CT58-140-1,3,faa/faa_registry/ENGINE.txt
30129,GE,CT58-140-2,3,faa/faa_registry/ENGINE.txt
30019,GE,CT64-820-4,2,faa/faa_registry/ENGINE.txt
30158,GE,CT7,3,faa/faa_registry/ENGINE.txt
30030,GE,CT7 SERIES,3,faa/faa_registry/ENGINE.txt
30184,GE,CT7-2A,3,faa/faa_registry/ENGINE.txt
30131,GE,CT7-2D,3,faa/faa_registry/ENGINE.txt
30132,GE,CT7-2D1,3,faa/faa_registry/ENGINE.txt
30144,GE,CT7-5A2,2,faa/faa_registry/ENGINE.txt
30145,GE,CT7-5A3,2,faa/faa_registry/ENGINE.txt
30133,GE,CT7-6,3,faa/faa_registry/ENGINE.txt
30134,GE,CT7-6A,3,faa/faa_registry/ENGINE.txt
30146,GE,CT7-7A,2,faa/faa_registry/ENGINE.txt
30147,GE,CT7-7A1,2,faa/faa_registry/ENGINE.txt
30135,GE,CT7-8,3,faa/faa_registry/ENGINE.txt
30136,GE,CT7-8A,3,faa/faa_registry/ENGINE.txt
30137,GE,CT7-8A5,3,faa/faa_registry/ENGINE.txt
30183,GE,CT7-8A7,3,faa/faa_registry/ENGINE.txt
30138,GE,CT7-8B,3,faa/faa_registry/ENGINE.txt
30139,GE,CT7-8B5,3,faa/faa_registry/ENGINE.txt
30140,GE,CT7-8E,3,faa/faa_registry/ENGINE.txt
30141,GE,CT7-8E5,3,faa/faa_registry/ENGINE.txt
30142,GE,CT7-8F,3,faa/faa_registry/ENGINE.txt
30143,GE,CT7-8F5,3,faa/faa_registry/ENGINE.txt
30148,GE,CT7-9B,2,faa/faa_registry/ENGINE.txt
30151,GE,CT7-9B1,2,faa/faa_registry/ENGINE.txt
30152,GE,CT7-9B2,2,faa/faa_registry/ENGINE.txt
30149,GE,CT7-9C,2,faa/faa_registry/ENGINE.txt
30150,GE,CT7-9C3,2,faa/faa_registry/ENGINE.txt
30153,GE,CT7-9D,2,faa/faa_registry/ENGINE.txt
30154,GE,CT7-9D2,2,faa/faa_registry/ENGINE.txt
30031,GE,CT7-SER,2,faa/faa_registry/ENGINE.txt
30130,GE,CT7A-2A,3,faa/faa_registry/ENGINE.txt
30185,GE,F-404-GE-102,5,faa/faa_registry/ENGINE.txt
30186,GE,F-404-GE-102B,5,faa/faa_registry/ENGINE.txt
30188,GE,F110-GE-129E,5,faa/faa_registry/ENGINE.txt
30187,GE,F404-GE-102D,5,faa/faa_registry/ENGINE.txt
30195,GE,GE PASSPORT20,5,faa/faa_registry/ENGINE.txt
30201,GE,GE90 SERIES,5,faa/faa_registry/ENGINE.txt
30046,GE,GE90-110B1,5,faa/faa_registry/ENGINE.txt
30047,GE,GE90-113B,5,faa/faa_registry/ENGINE.txt
30048,GE,GE90-115B,5,faa/faa_registry/ENGINE.txt
30042,GE,GE90-76B,5,faa/faa_registry/ENGINE.txt
30043,GE,GE90-77B,5,faa/faa_registry/ENGINE.txt
30044,GE,GE90-85B,5,faa/faa_registry/ENGINE.txt
30036,GE,GE90-90B,5,faa/faa_registry/ENGINE.txt
30045,GE,GE90-94B,5,faa/faa_registry/ENGINE.txt
30205,GE,GE9X SERIES,5,faa/faa_registry/ENGINE.txt
30163,GE,GENX SERIES,5,faa/faa_registry/ENGINE.txt
30210,GE,GENX-1B54,5,faa/faa_registry/ENGINE.txt
30215,GE,GENX-1B54/P1,5,faa/faa_registry/ENGINE.txt
30224,GE,GENX-1B54/P2,5,faa/faa_registry/ENGINE.txt
30211,GE,GENX-1B58,5,faa/faa_registry/ENGINE.txt
30216,GE,GENX-1B58/P1,5,faa/faa_registry/ENGINE.txt
30225,GE,GENX-1B58/P2,5,faa/faa_registry/ENGINE.txt
30212,GE,GENX-1B64,5,faa/faa_registry/ENGINE.txt
30217,GE,GENX-1B64/P1,5,faa/faa_registry/ENGINE.txt
30226,GE,GENX-1B64/P2,5,faa/faa_registry/ENGINE.txt
30213,GE,GENX-1B67,5,faa/faa_registry/ENGINE.txt
30218,GE,GENX-1B67/P1,5,faa/faa_registry/ENGINE.txt
30227,GE,GENX-1B67/P2,5,faa/faa_registry/ENGINE.txt
30214,GE,GENX-1B70,5,faa/faa_registry/ENGINE.txt
30220,GE,GENX-1B70/72/,5,faa/faa_registry/ENGINE.txt
30221,GE,GENX-1B70/75/,5,faa/faa_registry/ENGINE.txt
30219,GE,GENX-1B70/P1,5,faa/faa_registry/ENGINE.txt
30228,GE,GENX-1B70/P2,5,faa/faa_registry/ENGINE.txt
30222,GE,GENX-1B74/75/,5,faa/faa_registry/ENGINE.txt
30223,GE,GENX-1B75/P1,5,faa/faa_registry/ENGINE.txt
30232,GE,GENX-1B75/P2,5,faa/faa_registry/ENGINE.txt
30238,GE,GENX-1B76/P2,5,faa/faa_registry/ENGINE.txt
30231,GE,GENX-1B76A/P2,5,faa/faa_registry/ENGINE.txt
30233,GE,GENX-1B78/P2,5,faa/faa_registry/ENGINE.txt
30234,GE,GENX-2B67,5,faa/faa_registry/ENGINE.txt
30235,GE,GENX-2B67/P,5,faa/faa_registry/ENGINE.txt
30165,GE,GENX-2B67B,5,faa/faa_registry/ENGINE.txt
30182,GE,H75-200,2,faa/faa_registry/ENGINE.txt
31132,GE,J-79-15A,4,faa/faa_registry/ENGINE.txt
30009,GE,J47 SERIES,4,faa/faa_registry/ENGINE.txt
30189,GE,J79-11B,4,faa/faa_registry/ENGINE.txt
30161,GE,J79-J1E,4,faa/faa_registry/ENGINE.txt
30199,GE,J85 SER,4,faa/faa_registry/ENGINE.txt
30191,GE,J85-17A,4,faa/faa_registry/ENGINE.txt
30242,GE,J85-21C,4,faa/faa_registry/ENGINE.txt
30162,GE,J85-5H,4,faa/faa_registry/ENGINE.txt
30002,GE,J85-GE-5A,4,faa/faa_registry/ENGINE.txt
30007,GE,JT79 SERIES,4,faa/faa_registry/ENGINE.txt
30243,GE,PASSPORT 20,5,faa/faa_registry/ENGINE.txt
31532,GE,PASSPRT 20-19,5,faa/faa_registry/ENGINE.txt
30008,GE,T58 SERIES,3,faa/faa_registry/ENGINE.txt
30156,GE,T58-GE-402,3,faa/faa_registry/ENGINE.txt
30167,GE,T58-GE-8B,3,faa/faa_registry/ENGINE.txt
30012,GE,T64-GE-10,3,faa/faa_registry/ENGINE.txt
30159,GE,T64-GE-413,3,faa/faa_registry/ENGINE.txt
30160,GE,T64-GE-416,3,faa/faa_registry/ENGINE.txt
30179,GE,T64-GE-419,3,faa/faa_registry/ENGINE.txt
30029,GE,T700 SERIES,3,faa/faa_registry/ENGINE.txt
30157,GE,T700-GE-401C,3,faa/faa_registry/ENGINE.txt
30168,GE,T700-GE-700,3,faa/faa_registry/ENGINE.txt
30169,GE,T700-GE-701,3,faa/faa_registry/ENGINE.txt
30239,GE,T700-GE-701C,3,faa/faa_registry/ENGINE.txt
30155,GE,T700-GE-701D,3,faa/faa_registry/ENGINE.txt
30241,GE,T701 SERIES,3,faa/faa_registry/ENGINE.txt
30003,GE,TG190B,4,faa/faa_registry/ENGINE.txt
30040,GE,YF-120,5,faa/faa_registry/ENGINE.txt
30190,GE,YT706-GE-700,3,faa/faa_registry/ENGINE.txt
30177,GE AV,H80,2,faa/faa_registry/ENGINE.txt
30170,GE AV,H80-100,2,faa/faa_registry/ENGINE.txt
30178,GE AV,H80-200,2,faa/faa_registry/ENGINE.txt
30176,GE AV,M601D-11,2,faa/faa_registry/ENGINE.txt
30171,GE AV,M601E-11,2,faa/faa_registry/ENGINE.txt
30173,GE AV,M601E-11A,2,faa/faa_registry/ENGINE.txt
30174,GE AV,M601E-11AS,2,faa/faa_registry/ENGINE.txt
30172,GE AV,M601E-11S,2,faa/faa_registry/ENGINE.txt
30175,GE AV,M601F,2,faa/faa_registry/ENGINE.txt
30180,GE AVN CZ,H75-100,2,faa/faa_registry/ENGINE.txt
30200,GE HONDA,HF-120,5,faa/faa_registry/ENGINE.txt
31002,GEIGER,HPD12,10,faa/faa_registry/ENGINE.txt
31001,GEIGER,HPD16,10,faa/faa_registry/ENGINE.txt
64507,GEORGE OLS,40,1,faa/faa_registry/ENGINE.txt
64508,GEORGE OLS,50,1,faa/faa_registry/ENGINE.txt
30204,GESCHWENDE,GFV-8-3,1,faa/faa_registry/ENGINE.txt
30801,GLADDEN,B-5,1,faa/faa_registry/ENGINE.txt
30802,GLADDEN,B-54,1,faa/faa_registry/ENGINE.txt
30800,GLADDEN,C-5,1,faa/faa_registry/ENGINE.txt
30803,GLADDEN,R-440-1,1,faa/faa_registry/ENGINE.txt
30804,GLADDEN,R-440-3,1,faa/faa_registry/ENGINE.txt
30809,GLADDEN,R-5 SERIES 2,1,faa/faa_registry/ENGINE.txt
30807,GLADDEN,R-540-1,1,faa/faa_registry/ENGINE.txt
30808,GLADDEN,R-540-2,1,faa/faa_registry/ENGINE.txt
30805,GLADDEN,R-55,1,faa/faa_registry/ENGINE.txt
30806,GLADDEN,R-56,1,faa/faa_registry/ENGINE.txt
30904,GM,CORVAIR,1,faa/faa_registry/ENGINE.txt
30900,GM,ECO TEC 2.4L,1,faa/faa_registry/ENGINE.txt
30901,GM,LS1,1,faa/faa_registry/ENGINE.txt
30905,GM,LS3,1,faa/faa_registry/ENGINE.txt
30906,GM,LS376,1,faa/faa_registry/ENGINE.txt
30902,GM,LS6,1,faa/faa_registry/ENGINE.txt
31004,GNOME,ROTARY,1,faa/faa_registry/ENGINE.txt
31501,GREATPLAIN,2180CC VW,1,faa/faa_registry/ENGINE.txt
31503,GREATPLAIN,2276CC,1,faa/faa_registry/ENGINE.txt
31502,GREATPLAIN,2276GP,1,faa/faa_registry/ENGINE.txt
31500,GREATPLAIN,GREATPLAIN VW,1,faa/faa_registry/ENGINE.txt
31600,GROB,2500 E 1,1,faa/faa_registry/ENGINE.txt
31701,GULF COAST,W670240,1,faa/faa_registry/ENGINE.txt
36440,HACKER,A60-18L,10,faa/faa_registry/ENGINE.txt
36441,HACKER,Q150 SERIES,10,faa/faa_registry/ENGINE.txt
36442,HACKER,Q80-7M V2,10,faa/faa_registry/ENGINE.txt
31801,HAPI,60,8,faa/faa_registry/ENGINE.txt
31898,HARLEY DAV,TWIN CAM 88B,1,faa/faa_registry/ENGINE.txt
32501,HEATH AVN,B4,1,faa/faa_registry/ENGINE.txt
32510,HERBRANDSE,DYAD-370 SERI,7,faa/faa_registry/ENGINE.txt
33501,HILLER,8RJ2B,1,faa/faa_registry/ENGINE.txt
33729,HIRTH,2701,1,faa/faa_registry/ENGINE.txt
33735,HIRTH,2702,7,faa/faa_registry/ENGINE.txt
33723,HIRTH,2703,7,faa/faa_registry/ENGINE.txt
33704,HIRTH,2704,7,faa/faa_registry/ENGINE.txt
33736,HIRTH,2705,7,faa/faa_registry/ENGINE.txt
33703|33732,HIRTH,2706,7,faa/faa_registry/ENGINE.txt
33738,HIRTH,3003,7,faa/faa_registry/ENGINE.txt
33731,HIRTH,3202,7,faa/faa_registry/ENGINE.txt
33733,HIRTH,3203,7,faa/faa_registry/ENGINE.txt
33734,HIRTH,3500 SER,1,faa/faa_registry/ENGINE.txt
33702,HIRTH,3701,7,faa/faa_registry/ENGINE.txt
33706,HIRTH,3702,7,faa/faa_registry/ENGINE.txt
33740,HIRTH,4201,7,faa/faa_registry/ENGINE.txt
33721,HIRTH,F-23,7,faa/faa_registry/ENGINE.txt
33737,HIRTH,F-33,7,faa/faa_registry/ENGINE.txt
33710,HIRTH,F10,1,faa/faa_registry/ENGINE.txt
33720,HIRTH,F20,1,faa/faa_registry/ENGINE.txt
33730,HIRTH,F30,7,faa/faa_registry/ENGINE.txt
33705,HIRTH,FES VEN M100,7,faa/faa_registry/ENGINE.txt
33701,HIRTH,HM 504,1,faa/faa_registry/ENGINE.txt
34007,HISPANO,E,1,faa/faa_registry/ENGINE.txt
33777,HKS,700E,8,faa/faa_registry/ENGINE.txt
33778,HKS,700T,8,faa/faa_registry/ENGINE.txt
33798,HONDA,1.5L GDI,8,faa/faa_registry/ENGINE.txt
33802,HONDA,CIVIC,1,faa/faa_registry/ENGINE.txt
33805,HONDA,CX500,1,faa/faa_registry/ENGINE.txt
33797,HONDA,GS190,7,faa/faa_registry/ENGINE.txt
33800,HONDA,GX-35,8,faa/faa_registry/ENGINE.txt
33801,HONDA,J35A,1,faa/faa_registry/ENGINE.txt
33804,HONDA,J35L6,1,faa/faa_registry/ENGINE.txt
43925,HONDA,K24A4,8,faa/faa_registry/ENGINE.txt
33803,HONDA,VIKING,1,faa/faa_registry/ENGINE.txt
33799,HONDA,VIKING 130,8,faa/faa_registry/ENGINE.txt
33795,HONDA,VTECH,8,faa/faa_registry/ENGINE.txt
33889,HONEYWELL,55-L-714A,3,faa/faa_registry/ENGINE.txt
33903,HONEYWELL,AL5512,3,faa/faa_registry/ENGINE.txt
33900,HONEYWELL,ALF 502 SER,4,faa/faa_registry/ENGINE.txt
33867,HONEYWELL,ALF502L,5,faa/faa_registry/ENGINE.txt
33868,HONEYWELL,ALF502L-2,5,faa/faa_registry/ENGINE.txt
33869,HONEYWELL,ALF502L-2A,5,faa/faa_registry/ENGINE.txt
33870,HONEYWELL,ALF502L-2C,5,faa/faa_registry/ENGINE.txt
33871,HONEYWELL,ALF502L-3,5,faa/faa_registry/ENGINE.txt
33872,HONEYWELL,ALF502R-3,5,faa/faa_registry/ENGINE.txt
33873,HONEYWELL,ALF502R-3A,5,faa/faa_registry/ENGINE.txt
33874,HONEYWELL,ALF502R-4,5,faa/faa_registry/ENGINE.txt
33875,HONEYWELL,ALF502R-5,5,faa/faa_registry/ENGINE.txt
33876,HONEYWELL,ALF502R-6,5,faa/faa_registry/ENGINE.txt
33878,HONEYWELL,ALF507-1F,5,faa/faa_registry/ENGINE.txt
33877,HONEYWELL,ALF507-1H,5,faa/faa_registry/ENGINE.txt
33908,HONEYWELL,AS907-1-1A,5,faa/faa_registry/ENGINE.txt
33401,HONEYWELL,AS907-2-1A,5,faa/faa_registry/ENGINE.txt
33400,HONEYWELL,AS907-2-1G,5,faa/faa_registry/ENGINE.txt
33403,HONEYWELL,AS907-2-1S,5,faa/faa_registry/ENGINE.txt
33402,HONEYWELL,AS907-3-1E,5,faa/faa_registry/ENGINE.txt
33815,HONEYWELL,ATF3-6,5,faa/faa_registry/ENGINE.txt
33816,HONEYWELL,ATF3-6A,5,faa/faa_registry/ENGINE.txt
33906,HONEYWELL,CFE 738-1-1B,5,faa/faa_registry/ENGINE.txt
33884,HONEYWELL,F-124-GA-100,5,faa/faa_registry/ENGINE.txt
34003,HONEYWELL,F124,5,faa/faa_registry/ENGINE.txt
33881,HONEYWELL,HTF7000,5,faa/faa_registry/ENGINE.txt
34004,HONEYWELL,HTF7350,5,faa/faa_registry/ENGINE.txt
33812,HONEYWELL,HTS-900,3,faa/faa_registry/ENGINE.txt
33915,HONEYWELL,HTS-900-2,3,faa/faa_registry/ENGINE.txt
33925,HONEYWELL,LTC1B-1,3,faa/faa_registry/ENGINE.txt
33853,HONEYWELL,LTP101-600,2,faa/faa_registry/ENGINE.txt
33854,HONEYWELL,LTP101-600A,2,faa/faa_registry/ENGINE.txt
33855,HONEYWELL,LTP101-600A1A,2,faa/faa_registry/ENGINE.txt
33856,HONEYWELL,LTP101-700A1A,2,faa/faa_registry/ENGINE.txt
33904,HONEYWELL,LTS101-600 SR,3,faa/faa_registry/ENGINE.txt
33817,HONEYWELL,LTS101-600A-2,3,faa/faa_registry/ENGINE.txt
33818,HONEYWELL,LTS101-600A-3,3,faa/faa_registry/ENGINE.txt
33819,HONEYWELL,LTS101-600A3A,3,faa/faa_registry/ENGINE.txt
33820,HONEYWELL,LTS101-650B-1,3,faa/faa_registry/ENGINE.txt
33821,HONEYWELL,LTS101-650B1A,3,faa/faa_registry/ENGINE.txt
33822,HONEYWELL,LTS101-650C-2,3,faa/faa_registry/ENGINE.txt
33823,HONEYWELL,LTS101-650C-3,3,faa/faa_registry/ENGINE.txt
33824,HONEYWELL,LTS101-650C3A,3,faa/faa_registry/ENGINE.txt
33825,HONEYWELL,LTS101-700D-2,3,faa/faa_registry/ENGINE.txt
33826,HONEYWELL,LTS101-750B-1,3,faa/faa_registry/ENGINE.txt
33827,HONEYWELL,LTS101-750B-2,3,faa/faa_registry/ENGINE.txt
33828,HONEYWELL,LTS101-750C-1,3,faa/faa_registry/ENGINE.txt
33829,HONEYWELL,LTS101-850B-2,3,faa/faa_registry/ENGINE.txt
33901,HONEYWELL,T-55-L714A,3,faa/faa_registry/ENGINE.txt
33882,HONEYWELL,T53-L-703,3,faa/faa_registry/ENGINE.txt
33883,HONEYWELL,T53-L13B,3,faa/faa_registry/ENGINE.txt
33814,HONEYWELL,T5307A,2,faa/faa_registry/ENGINE.txt
33911,HONEYWELL,T5309A,3,faa/faa_registry/ENGINE.txt
33912,HONEYWELL,T5309B,3,faa/faa_registry/ENGINE.txt
33913,HONEYWELL,T5309C,3,faa/faa_registry/ENGINE.txt
33914,HONEYWELL,T5311A,3,faa/faa_registry/ENGINE.txt
33857,HONEYWELL,T5313B,3,faa/faa_registry/ENGINE.txt
34006,HONEYWELL,T5313L,3,faa/faa_registry/ENGINE.txt
33907,HONEYWELL,T5317 SER,3,faa/faa_registry/ENGINE.txt
33858,HONEYWELL,T5317A,3,faa/faa_registry/ENGINE.txt
33859,HONEYWELL,T5317A-1,3,faa/faa_registry/ENGINE.txt
33860,HONEYWELL,T5317B,3,faa/faa_registry/ENGINE.txt
33886,HONEYWELL,T55-GA-714A,3,faa/faa_registry/ENGINE.txt
33959,HONEYWELL,T5508D,3,faa/faa_registry/ENGINE.txt
33888,HONEYWELL,TFE-731,5,faa/faa_registry/ENGINE.txt
33880,HONEYWELL,TFE-731-5BR1H,5,faa/faa_registry/ENGINE.txt
33902,HONEYWELL,TFE-731-SER,5,faa/faa_registry/ENGINE.txt
33830,HONEYWELL,TFE731-2,5,faa/faa_registry/ENGINE.txt
33879,HONEYWELL,TFE731-2-3B,5,faa/faa_registry/ENGINE.txt
33917,HONEYWELL,TFE731-20,5,faa/faa_registry/ENGINE.txt
33918,HONEYWELL,TFE731-20AR,5,faa/faa_registry/ENGINE.txt
33919,HONEYWELL,TFE731-20BR,5,faa/faa_registry/ENGINE.txt
33920,HONEYWELL,TFE731-20R,5,faa/faa_registry/ENGINE.txt
33831,HONEYWELL,TFE731-2A,5,faa/faa_registry/ENGINE.txt
33832,HONEYWELL,TFE731-2B,5,faa/faa_registry/ENGINE.txt
33833,HONEYWELL,TFE731-2BR,5,faa/faa_registry/ENGINE.txt
33834,HONEYWELL,TFE731-2C,5,faa/faa_registry/ENGINE.txt
33835,HONEYWELL,TFE731-3,5,faa/faa_registry/ENGINE.txt
33916,HONEYWELL,TFE731-3-1C,5,faa/faa_registry/ENGINE.txt
33837,HONEYWELL,TFE731-3A,5,faa/faa_registry/ENGINE.txt
33838,HONEYWELL,TFE731-3AR,5,faa/faa_registry/ENGINE.txt
33839,HONEYWELL,TFE731-3B,5,faa/faa_registry/ENGINE.txt
33840,HONEYWELL,TFE731-3BR,5,faa/faa_registry/ENGINE.txt
33841,HONEYWELL,TFE731-3C,5,faa/faa_registry/ENGINE.txt
33842,HONEYWELL,TFE731-3CR,5,faa/faa_registry/ENGINE.txt
33843,HONEYWELL,TFE731-3D,5,faa/faa_registry/ENGINE.txt
33844,HONEYWELL,TFE731-3DR,5,faa/faa_registry/ENGINE.txt
33836,HONEYWELL,TFE731-3R,5,faa/faa_registry/ENGINE.txt
33885,HONEYWELL,TFE731-3R-1H,5,faa/faa_registry/ENGINE.txt
33845,HONEYWELL,TFE731-4,5,faa/faa_registry/ENGINE.txt
33921,HONEYWELL,TFE731-40,5,faa/faa_registry/ENGINE.txt
33923,HONEYWELL,TFE731-40AR,5,faa/faa_registry/ENGINE.txt
34001,HONEYWELL,TFE731-40BR-1,5,faa/faa_registry/ENGINE.txt
34002,HONEYWELL,TFE731-40BR1B,5,faa/faa_registry/ENGINE.txt
33922,HONEYWELL,TFE731-40R,5,faa/faa_registry/ENGINE.txt
33846,HONEYWELL,TFE731-4R,5,faa/faa_registry/ENGINE.txt
33847,HONEYWELL,TFE731-5,5,faa/faa_registry/ENGINE.txt
33940,HONEYWELL,TFE731-50R,5,faa/faa_registry/ENGINE.txt
33848,HONEYWELL,TFE731-5A,5,faa/faa_registry/ENGINE.txt
33849,HONEYWELL,TFE731-5AR,5,faa/faa_registry/ENGINE.txt
33850,HONEYWELL,TFE731-5B,5,faa/faa_registry/ENGINE.txt
33851,HONEYWELL,TFE731-5BR,5,faa/faa_registry/ENGINE.txt
33898,HONEYWELL,TFE731-5BR-1C,5,faa/faa_registry/ENGINE.txt
33905,HONEYWELL,TFE731-5BR-2C,5,faa/faa_registry/ENGINE.txt
33852,HONEYWELL,TFE731-5R,5,faa/faa_registry/ENGINE.txt
33924,HONEYWELL,TFE731-60,5,faa/faa_registry/ENGINE.txt
33929,HONEYWELL,TFE731-60-1C,5,faa/faa_registry/ENGINE.txt
34000,HONEYWELL,TFE73140AR200,5,faa/faa_registry/ENGINE.txt
33910,HONEYWELL,TPE-331-10UG,2,faa/faa_registry/ENGINE.txt
33953,HONEYWELL,TPE331-1,2,faa/faa_registry/ENGINE.txt
33977,HONEYWELL,TPE331-10,2,faa/faa_registry/ENGINE.txt
33899,HONEYWELL,TPE331-10 SER,2,faa/faa_registry/ENGINE.txt
34005,HONEYWELL,TPE331-101Z,2,faa/faa_registry/ENGINE.txt
33978,HONEYWELL,TPE331-10A,2,faa/faa_registry/ENGINE.txt
33979,HONEYWELL,TPE331-10AV,2,faa/faa_registry/ENGINE.txt
33980,HONEYWELL,TPE331-10B,2,faa/faa_registry/ENGINE.txt
33981,HONEYWELL,TPE331-10G,2,faa/faa_registry/ENGINE.txt
33982,HONEYWELL,TPE331-10GP,2,faa/faa_registry/ENGINE.txt
33983,HONEYWELL,TPE331-10GR,2,faa/faa_registry/ENGINE.txt
33984,HONEYWELL,TPE331-10GT,2,faa/faa_registry/ENGINE.txt
33985,HONEYWELL,TPE331-10J,2,faa/faa_registry/ENGINE.txt
33986,HONEYWELL,TPE331-10N,2,faa/faa_registry/ENGINE.txt
33987,HONEYWELL,TPE331-10P,2,faa/faa_registry/ENGINE.txt
33988,HONEYWELL,TPE331-10R,2,faa/faa_registry/ENGINE.txt
33989,HONEYWELL,TPE331-10T,2,faa/faa_registry/ENGINE.txt
33990,HONEYWELL,TPE331-10U,2,faa/faa_registry/ENGINE.txt
33964,HONEYWELL,TPE331-10UA,2,faa/faa_registry/ENGINE.txt
33991,HONEYWELL,TPE331-10UF,2,faa/faa_registry/ENGINE.txt
33992,HONEYWELL,TPE331-10UGR,2,faa/faa_registry/ENGINE.txt
33993,HONEYWELL,TPE331-10UJ,2,faa/faa_registry/ENGINE.txt
33994,HONEYWELL,TPE331-10UK,2,faa/faa_registry/ENGINE.txt
33995,HONEYWELL,TPE331-10UR,2,faa/faa_registry/ENGINE.txt
33996,HONEYWELL,TPE331-11U,2,faa/faa_registry/ENGINE.txt
33997,HONEYWELL,TPE331-11UA,2,faa/faa_registry/ENGINE.txt
33998,HONEYWELL,TPE331-12,2,faa/faa_registry/ENGINE.txt
33999,HONEYWELL,TPE331-12B,2,faa/faa_registry/ENGINE.txt
33806,HONEYWELL,TPE331-12JR,2,faa/faa_registry/ENGINE.txt
33807,HONEYWELL,TPE331-12UA,2,faa/faa_registry/ENGINE.txt
33808,HONEYWELL,TPE331-12UAR,2,faa/faa_registry/ENGINE.txt
33809,HONEYWELL,TPE331-12UER,2,faa/faa_registry/ENGINE.txt
33810,HONEYWELL,TPE331-12UHR,2,faa/faa_registry/ENGINE.txt
33861,HONEYWELL,TPE331-14A,2,faa/faa_registry/ENGINE.txt
33862,HONEYWELL,TPE331-14B,2,faa/faa_registry/ENGINE.txt
33863,HONEYWELL,TPE331-14F,2,faa/faa_registry/ENGINE.txt
33864,HONEYWELL,TPE331-14GR,2,faa/faa_registry/ENGINE.txt
33865,HONEYWELL,TPE331-14HR,2,faa/faa_registry/ENGINE.txt
33866,HONEYWELL,TPE331-15AW,2,faa/faa_registry/ENGINE.txt
33954,HONEYWELL,TPE331-1U,2,faa/faa_registry/ENGINE.txt
33955,HONEYWELL,TPE331-1UA,2,faa/faa_registry/ENGINE.txt
33956,HONEYWELL,TPE331-2,2,faa/faa_registry/ENGINE.txt
01652,HONEYWELL,TPE331-2-201A,2,faa/faa_registry/ENGINE.txt
33926,HONEYWELL,TPE331-25A,2,faa/faa_registry/ENGINE.txt
33927,HONEYWELL,TPE331-25AA,2,faa/faa_registry/ENGINE.txt
33928,HONEYWELL,TPE331-25B,2,faa/faa_registry/ENGINE.txt
33930,HONEYWELL,TPE331-25C,2,faa/faa_registry/ENGINE.txt
33931,HONEYWELL,TPE331-25D,2,faa/faa_registry/ENGINE.txt
33932,HONEYWELL,TPE331-25DA,2,faa/faa_registry/ENGINE.txt
33933,HONEYWELL,TPE331-25DB,2,faa/faa_registry/ENGINE.txt
33934,HONEYWELL,TPE331-25E,2,faa/faa_registry/ENGINE.txt
33935,HONEYWELL,TPE331-25F,2,faa/faa_registry/ENGINE.txt
33936,HONEYWELL,TPE331-25FA,2,faa/faa_registry/ENGINE.txt
33937,HONEYWELL,TPE331-29A,2,faa/faa_registry/ENGINE.txt
33957,HONEYWELL,TPE331-2U,2,faa/faa_registry/ENGINE.txt
33958,HONEYWELL,TPE331-2UA,2,faa/faa_registry/ENGINE.txt
33960,HONEYWELL,TPE331-3,2,faa/faa_registry/ENGINE.txt
